ano_orcamento;cod_conta;desc_conta;grupo_contas;grupo_contas_n2;grupo_contan3
2017;214-2017-21010406001;PREVISC;Outras;Outras;AJUSTAR
2017;214-2017-21010501001;FÉRIAS;Outras;Outras;AJUSTAR
2017;214-2017-21010502001;13 SALÁRIO;Outras;Outras;AJUSTAR
2017;214-2017-21010599001;PROVISÃO INSS S/ 13 SALÁRIO;Outras;Outras;AJUSTAR
2017;214-2017-21010599002;PROVISÃO FGTS S/ 13 SALÁRIO;Outras;Outras;AJUSTAR
2017;214-2017-21010599003;PROVISÃO PIS S/ 13 SALÁRIO;Outras;Outras;AJUSTAR
2017;214-2017-21010599004;PROVISÃO INSS S/ FÉRIAS;Outras;Outras;AJUSTAR
2017;214-2017-21010599005;PROVISÃO FGTS S/ FÉRIAS;Outras;Outras;AJUSTAR
2017;214-2017-21010599006;PROVISÃO PIS S/ FÉRIAS;Outras;Outras;AJUSTAR
2017;214-2017-21010601002;SLOGAN PUBLICIDADE LTDA - CAUÇÃO;Outras;Outras;AJUSTAR
2017;214-2017-21010701001;DEPARTAMENTO NACIONAL;Outras;Outras;AJUSTAR
2017;214-2017-21010801001;CONVÊNIO - ARRECADAÇÃO DIRETA;Outras;Outras;AJUSTAR
2017;214-2017-21010801002;FIEMS;Outras;Outras;AJUSTAR
2017;214-2017-21010801003;IEL;Outras;Outras;AJUSTAR
2017;214-2017-21010901001;FINANCIAMENTO SESICREDI;Outras;Outras;AJUSTAR
2017;214-2017-21010901002;CHEQUES A COMPENSAR;Outras;Outras;AJUSTAR
2017;214-2017-21011001001;UOP - II REPASSE CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-21011001002;DEPARTAMENTO NACIONAL;Outras;Outras;AJUSTAR
2017;214-2017-21011102005;FIEMS - COMPARTILHADA FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011102007;SENAI - COMPARTILHADA FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011102008;IEL - COMPARTILHADA FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011102009;SENAI - CISS FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011103001;SGE PF;Outras;Outras;AJUSTAR
2017;214-2017-21011103002;SGE PJ;Outras;Outras;AJUSTAR
2017;214-2017-21011203999;RECURSOS A CLASSIFICAR;Outras;Outras;AJUSTAR
2017;214-2017-21011401002;PENSÃO ALIMENTÍCIA;Outras;Outras;AJUSTAR
2017;214-2017-21011401004;EMPRÉSTIMO CONSIGNADO - FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011401006;UNIMED CAMPO GRANDE;Outras;Outras;AJUSTAR
2017;214-2017-21011401008;CEF - PIS CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-21011401011;BRADESCO SEGUROS - FOLHA;Outras;Outras;AJUSTAR
2017;214-2017-21011401013;DESCONTO JUDICIAL A PAGAR;Outras;Outras;AJUSTAR
2017;214-2017-21011405002;FATURAMENTO EDUCAÇÃO PREST. SERV. FUTURO;Outras;Outras;AJUSTAR
2017;214-2017-22010101001;EMPRES.FINANC. OPERAÇÕES INTERNAS;Outras;Outras;AJUSTAR
2017;214-2017-22010201001;FUNDO DE AUXÍLIO A REGIÕES DEFICITÁRIAS;Outras;Outras;AJUSTAR
2017;214-2017-22010201002;FUNDO DE RESERVA FINANCEIRA;Outras;Outras;AJUSTAR
2017;214-2017-22010301001;DEPÓSTIO EM GARANTIA RETIDO;Outras;Outras;AJUSTAR
2017;214-2017-22010302002;ROBERTO LUIZ DA SILVA 127100132009524007;Outras;Outras;AJUSTAR
2017;214-2017-22010302004;VANESSA ALZENIR DA SILVA 295720115240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302005;GISELY DE JESUS ALMEIDA;Outras;Outras;AJUSTAR
2017;214-2017-22010302006;JOSUE DE CAMPOS FIGUEIREDO;Outras;Outras;AJUSTAR
2017;214-2017-22010302008;TEREZA REIKO MIYASAKI 010027220125240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302012;FILIPE GARCIA MENEZES 4695620128120021;Outras;Outras;AJUSTAR
2017;214-2017-22010302016;AMANDA V. G.DOS SANTOS 5024620128120021;Outras;Outras;AJUSTAR
2017;214-2017-22010302018;FABIO S. DA SILVA 243611720135240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302019;FABRICIO DE A GONÇAVES 0096220135240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302020;RENATA C.C. NOGUEIRA 0011705620135240002;Outras;Outras;AJUSTAR
2017;214-2017-22010302025;LAUDIMAR J. S. BRANDÃO 08042497320138120;Outras;Outras;AJUSTAR
2017;214-2017-22010302026;ANDREIA F. DA CRUZ 00019631320125240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302027;OLGA V.DE Q.OLIVEIRA 0255673220145240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302028;LUCIANA J E SILVA 08037652420148120008;Outras;Outras;AJUSTAR
2017;214-2017-22010302029;VICENTE P F GOLVEIA 50900.185.08.5.24.01;Outras;Outras;AJUSTAR
2017;214-2017-22010302031;ANS 00032706420144036000;Outras;Outras;AJUSTAR
2017;214-2017-22010302032;ANS 990969.2012.403.600;Outras;Outras;AJUSTAR
2017;214-2017-22010302033;MARCIA C P F PEREIRA 32855.2013.5240106;Outras;Outras;AJUSTAR
2017;214-2017-22010302034;FRANCIELY L VIANNA 83103.2013.5240001;Outras;Outras;AJUSTAR
2017;214-2017-22010302035;FAUSTINA RIQUELME 2529551.2014.5240003;Outras;Outras;AJUSTAR
2017;214-2017-22010302036;BRUNA M BARBOSA 64823.2013.5240004;Outras;Outras;AJUSTAR
2017;214-2017-22010302037;ANA CLAUDIA B LIMA 133612.2012.5240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302038;ALDO C DOS SANTOS 2462510.2014.5240004;Outras;Outras;AJUSTAR
2017;214-2017-22010302039;ROZINEIDE S LUCATI 2403472.2013.5240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302040;LIGIA P MENDES 2427461.2013.5240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302041;LAIS O LOURENÇO 71676.2013.524002;Outras;Outras;AJUSTAR
2017;214-2017-22010302042;JANAINA A A FERREIRA 2504287.20135240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302043;ROZINEIDE S LUCATI 00255552120145240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302044;RENATA C C NOGUEIRA 8060820125240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302045;FABRÍCIO A GONÇALVES 255682020145240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302046;APARECIDA M DE OLIVEIRA 0025047122013524;Outras;Outras;AJUSTAR
2017;214-2017-22010302047;FRANCISCO R DA SILVA 243620620135240006;Outras;Outras;AJUSTAR
2017;214-2017-22010302049;CELIA DE OLIVEIRA 002494949.20155240041;Outras;Outras;AJUSTAR
2017;214-2017-22010302050;CYNTIA P A PINHEIRO 00256955620145240006;Outras;Outras;AJUSTAR
2017;214-2017-22010302051;MARLENE P LOPES 000105271.20135240005;Outras;Outras;AJUSTAR
2017;214-2017-22010302052;FABIO S. DA SILVA 00257041420145240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302053;EDCARLOS M VIEIRA 00260052720155240071;Outras;Outras;AJUSTAR
2017;214-2017-22010302054;CREUSA AP R FREITAS 00264698220145240072;Outras;Outras;AJUSTAR
2017;214-2017-22010302055;MARLY F R ANDRADE 0024396252015.5240001;Outras;Outras;AJUSTAR
2017;214-2017-22010399001;OUTRAS CONTINGÊNCIAS;Outras;Outras;AJUSTAR
2017;214-2017-23010101001;DÉFICIT/SUPERÁVIT ACUMULADO;Outras;Outras;AJUSTAR
2017;214-2017-23010201001;RESULTADO DO EXERCÍCIO;Outras;Outras;AJUSTAR
2017;214-2017-23020101001;RESERVA DE REAVALIAÇÃO DO ATIVO;Outras;Outras;AJUSTAR
2017;214-2017-26010101001;BENS EM CUSTÓDIA;Outras;Outras;AJUSTAR
2017;214-2017-26010201001;LEASING;Outras;Outras;AJUSTAR
2017;214-2017-26010202001;SEGUROS;Outras;Outras;AJUSTAR
2017;214-2017-26010203001;OBRAS;Outras;Outras;AJUSTAR
2017;214-2017-26010204001;RECEITAS EDUC. EXERCÍCIOS ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-26010204002;RECEITAS EDUC. A RECEBER ANO CORRENTE;Outras;Outras;AJUSTAR
2017;214-2017-26010301001;GARANTIAS DIVERSAS;Outras;Outras;AJUSTAR
2017;214-2017-26010401001;BENS RECEBIDOS - MOBILIÁRIO EM GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010401002;BENS RECEBIDOS- BIBLIOTECA;Outras;Outras;AJUSTAR
2017;214-2017-26010401003;BENS RECEBIDOS- DISCO, FILMO, PINACO;Outras;Outras;AJUSTAR
2017;214-2017-26010401004;BENS RECEBIDOS - INSTRUMENTOS MUSICAIS;Outras;Outras;AJUSTAR
2017;214-2017-26010401005;BENS RECEBIDOS - VEÍCULOS;Outras;Outras;AJUSTAR
2017;214-2017-26010401006;BENS RECEBIDOS - MAQ. EQUIPAMENTOS GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010401007;BENS RECEBIDOS - EQUIP. MED. CIR. GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010401008;BENS RECEBIDOS - EQUIPAMENTO INFORMÁTICA;Outras;Outras;AJUSTAR
2017;214-2017-26010401009;BENS RECEBIDOS - EQUIP/ESPOR/ARTIS/RECRE;Outras;Outras;AJUSTAR
2017;214-2017-26010401010;BENS RECEBIDOS - EQUIP. DE COMUNICAÇÃO;Outras;Outras;AJUSTAR
2017;214-2017-26010401011;BENS RECEBIDOS - TERRENOS;Outras;Outras;AJUSTAR
2017;214-2017-26010401999;BENS RECEBIDOS - OUTROS BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-26010402001;BENS CEDIDOS - MOBILIÁRIO EM GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010402002;BENS CEDIDOS - BIBLIOTECA;Outras;Outras;AJUSTAR
2017;214-2017-26010402003;BENS CEDIDOS - DISCO, FILMO, PINACO;Outras;Outras;AJUSTAR
2017;214-2017-26010402004;BENS CEDIDOS - INSTRUMENTOS MUSICAIS;Outras;Outras;AJUSTAR
2017;214-2017-26010402005;BENS CEDIDOS - VEÍCULOS;Outras;Outras;AJUSTAR
2017;214-2017-26010402006;BENS CEDIDOS - MAQ. EQUIPAMENTOS GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010402007;BENS CEDIDOS - EQUIP. MED. CIR. GERAL;Outras;Outras;AJUSTAR
2017;214-2017-26010402008;BENS CEDIDOS - EQUIPAMENTO INFORMÁTICA;Outras;Outras;AJUSTAR
2017;214-2017-26010402009;BENS CEDIDOS - EQUIP/ESPOR/ARTIS/RECRE;Outras;Outras;AJUSTAR
2017;214-2017-26010402010;BENS CEDIDOS - EQUIP. DE COMUNICAÇÃO;Outras;Outras;AJUSTAR
2017;214-2017-26010402999;BENS CEDIDOS - OUTROS BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-26010501001;DEPÓSITO DE FGTS - NÃO OPTANTES;Outras;Outras;AJUSTAR
2017;214-2017-41010301001;RECEITA DA IND. PRODUTOS ALIMENTARES;Outras;Outras;AJUSTAR
2017;214-2017-41010302001;RECEITA DE ART. CONFEC. EM CURSOS;Outras;Outras;AJUSTAR
2017;214-2017-41020201001;CNI - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020201002;SESI - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020201003;SENAI - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020201004;FIEMS - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020201005;IEL/NACIONAL - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020202001;ABDI - ASSOC. BRAS. DES. INDUSTRIAL;Outras;Outras;AJUSTAR
2017;214-2017-41020202002;FINEP - CONVENIO;Outras;Outras;AJUSTAR
2017;214-2017-41020202003;CONVÊNIO SEPROTUR MERCADO ASIÁTICO;Outras;Outras;AJUSTAR
2017;214-2017-41020203001;SEBRAE - CONVÊNIO;Outras;Outras;AJUSTAR
2017;214-2017-41020205001;SINDICATOS;Outras;Outras;AJUSTAR
2017;214-2017-41020299001;CONVÊNIO CNI - CIEMS;Outras;Outras;AJUSTAR
2017;214-2017-41020299002;CONVÊNIO SESI/CIEMS;Outras;Outras;AJUSTAR
2017;214-2017-41020299003;SESI - NACIONAL;Outras;Outras;AJUSTAR
2017;214-2017-41020299004;CONVÊNIO DIVERSOS;Outras;Outras;AJUSTAR
2017;214-2017-41020299005;RECEITA DE SERVIÇOS;Outras;Outras;AJUSTAR
2017;214-2017-41020299006;RECUPERAÇÃO E RESTITUIÇÃO DIVERSAS;Outras;Outras;AJUSTAR
2017;214-2017-41020299007;EXPO/MS;Outras;Outras;AJUSTAR
2017;214-2017-41020299008;CNI/PAVILHÃO ALBANO FRANCO;Outras;Outras;AJUSTAR
2017;214-2017-41020299009;CADASTRO INDUSTRIAL;Outras;Outras;AJUSTAR
2017;214-2017-41020299010;CONVÊNIO SENAI;Outras;Outras;AJUSTAR
2017;214-2017-41020299011;CONVÊNIO SEBRAE;Outras;Outras;AJUSTAR
2017;214-2017-41020299012;PROGRAMA NOVOS TALENTOS;Outras;Outras;AJUSTAR
2017;214-2017-41020299013;PESQUISA;Outras;Outras;AJUSTAR
2017;214-2017-41020299014;CAPACITAÇÃO EMPRESARIAL;Outras;Outras;AJUSTAR
2017;214-2017-41020299015;SEMANA DA INDÚSTRIA;Outras;Outras;AJUSTAR
2017;214-2017-41020299016;PRÊMIO FINEP;Outras;Outras;AJUSTAR
2017;214-2017-41020299017;SIGMA-SIST.GEST.E MARK, SINDICATOS;Outras;Outras;AJUSTAR
2017;214-2017-41020299018;SENAI - DR/MS;Outras;Outras;AJUSTAR
2017;214-2017-41020299019;IEL - NACIONAL;Outras;Outras;AJUSTAR
2017;214-2017-41020299020;ENCONTRO REGIONAL DE ESTÁGIO;Outras;Outras;AJUSTAR
2017;214-2017-41020299021;CONVÊNIO IEL/UNIDERP;Outras;Outras;AJUSTAR
2017;214-2017-41020299022;RECEITAS DO ESTÁGIO;Outras;Outras;AJUSTAR
2017;214-2017-41020299023;IEL/SEBRAE-MS;Outras;Outras;AJUSTAR
2017;214-2017-41020299025;PROGRAMA DE QUALIF. DE FORNECEDORES;Outras;Outras;AJUSTAR
2017;214-2017-41020299026;SIBRATEC;Outras;Outras;AJUSTAR
2017;214-2017-41020299027;FÓRUM EMPRESARIAL DO CENTRO OESTE;Outras;Outras;AJUSTAR
2017;214-2017-41020299028;BENCHMARKING;Outras;Outras;AJUSTAR
2017;214-2017-41020299029;EDITAL DE INOVAÇÃO;Outras;Outras;AJUSTAR
2017;214-2017-41020299999;OUTROS CONVÊNIOS;Outras;Outras;AJUSTAR
2017;214-2017-42010101001;FUNDO DE RESERVA FINANCEIRA;Outras;Outras;AJUSTAR
2017;214-2017-42010101002;EMPRÉSTIMO SESI - DN;Outras;Outras;AJUSTAR
2017;214-2017-42010102001;OPERAÇÕES DE CRÉDITO EXTERNAS;Outras;Outras;AJUSTAR
2017;214-2017-42010301001;AMORTIZAÇÕES DE EMPRÉSTIMOS;Outras;Outras;AJUSTAR
2017;214-2017-42010302001;AMORTIZAÇÕES DE FINANCIAMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-42010401001;SALDO DE EXERCÍCIOS ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-42020201001;AMORTIZAÇÕES DA DÍVIDA INTERNA;Outras;Outras;AJUSTAR
2017;214-2017-51010101001;AQUISIÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51010102001;AQUISIÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51010103001;AQUISIÇÃO DE BENS INTANGÍVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51010104001;AQUISIÇÃO DE INVESTIMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-51010105001;CONSTRUÇÕES EM ANDAMENTO;Outras;Outras;AJUSTAR
2017;214-2017-51010106001;BAXIA DE EMPRÉSTIMOS E FINANCIAMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-51010199001;OUTRAS VARIAÇÕES PATRIMONIAIS;Outras;Outras;AJUSTAR
2017;214-2017-51020101001;INCORPORAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020102001;INCORPORAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020103001;INCORPORAÇÃO DE BENS INTANGÍVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020104001;INCORPORAÇÃO DE INVESTIMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-51020105001;REAVALIAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020106001;REAVALIAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020107001;BAIXA DE DEPRECIAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020108001;BAIXA DE DEPRECIAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-51020199001;CONSTRUÇÃO EM ANDAMENTO (INCORPORAÇÃO);Outras;Outras;AJUSTAR
2017;214-2017-52010101;DISPONÍVEL;Outras;Outras;AJUSTAR
2017;214-2017-52010103001;ESTOQUES;Outras;Outras;AJUSTAR
2017;214-2017-52010104001;DESPESAS ANTECIPADAS;Outras;Outras;AJUSTAR
2017;214-2017-52010105001;VARIAÇÕES FINANCEIRAS /CRÉDITO E VALORES;Outras;Outras;AJUSTAR
2017;214-2017-52020101001;AJUSTE DE EXERCÍCIOS ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-52030102001;INSTRUÇÃO DE SERVIÇOS DN;Outras;Outras;AJUSTAR
2017;214-2017-52030199001;CONTRIBUIÇÃO DIRETA EXER. ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-61010101001;ALIENAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61010102001;ALIENAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61010103001;ALIENAÇÃO DE BENS INTANGÍVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61010104001;ALIENAÇÃO DE INVESTIMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-61010105001;INSCRIÇÃO DE EMPRÉSTIMOS FINANCIAMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-61010199001;OUTRAS VARIAÇÕES PATRIMONIAIS;Outras;Outras;AJUSTAR
2017;214-2017-61020101001;BAIXA DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020102001;BAIXA DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020103001;BAIXA DE BENS INTANGÍVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020104001;BAIXA DE INVESTIMENTOS;Outras;Outras;AJUSTAR
2017;214-2017-61020105001;BAIXA DE REAVALIAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020106001;BAIXA DE REAVALIAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020107001;INSCRIÇÃO DE DEPRECIAÇÃO DE BENS IMÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020108001;INSCRIÇÃO DE DEPRECIAÇÃO DE BENS MÓVEIS;Outras;Outras;AJUSTAR
2017;214-2017-61020199001;CONSTRUÇÕES EM ANDAMENTO (INCORPORAÇÃO);Outras;Outras;AJUSTAR
2017;214-2017-62010101001;DISPONÍVEL;Outras;Outras;AJUSTAR
2017;214-2017-62010102001;CRÉDITOS A RECEBER;Outras;Outras;AJUSTAR
2017;214-2017-62010102002;VARIAÇÕES FINANCEIRAS/CRÉDITOS A RECEBER;Outras;Outras;AJUSTAR
2017;214-2017-62010102999;CONTRIBUIÇÃO DIRETA EXER. ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-62010103001;ESTOQUES;Outras;Outras;AJUSTAR
2017;214-2017-62010104001;DESPESAS ANTECIPADAS;Outras;Outras;AJUSTAR
2017;214-2017-62010105001;CRÉDITOS E VALORES;Outras;Outras;AJUSTAR
2017;214-2017-62010199001;OUTRAS INSCRIÇÕES ATIVAS;Outras;Outras;AJUSTAR
2017;214-2017-62020101001;AJUSTE DE EXERCÍCIOS ANTERIORES;Outras;Outras;AJUSTAR
2017;214-2017-71010101001;RESULTADO PATRIMONIAL LÍQUIDO;Outras;Outras;AJUSTAR
2019;214-2019-11010401;SEDE - EM TRANSITO;Outras;Outras;AJUSTAR
2019;214-2019-11020101001;BB APL 102686-0 SEDE;Outras;Outras;AJUSTAR
2019;214-2019-11020101451;BB APL 102686 CDB DI SWAP SLOGAN;Outras;Outras;AJUSTAR
2019;214-2019-11020102001;CEF APL 00328-4;Outras;Outras;AJUSTAR
2019;214-2019-11020102103;CEF APL CDB PROG 000888;Outras;Outras;AJUSTAR
2019;214-2019-11020102110;CEF 328-4 APLIC. CDB PROG. 000479;Outras;Outras;AJUSTAR
2019;214-2019-11020102111;CEF 328-4 APLIC. CDB PROG. 000297;Outras;Outras;AJUSTAR
2019;214-2019-11020102112;CEF 328-4 APLIC. CDB PROG. 000666;Outras;Outras;AJUSTAR
2019;214-2019-11020102113;CEF 328-4 APLIC. CDB PROG. 020217;Outras;Outras;AJUSTAR
2019;214-2019-11030101001;CLIENTES DIVERSOS;Outras;Outras;AJUSTAR
2019;214-2019-11030101002;CLIENTES INADIMPLENCIA - CADIN;Outras;Outras;AJUSTAR
2019;214-2019-11030101003;CLIENTES INADIMPLÊNCIA - ZEUS;Outras;Outras;AJUSTAR
2019;214-2019-11030101005;CLIENTES FATURAMENTO;Outras;Outras;AJUSTAR
2019;214-2019-11030101006;CLIENTES MENSALIDADE;Outras;Outras;AJUSTAR
2019;214-2019-11030101007;CLIENTES MENSALIDADE - SGE PF;Outras;Outras;AJUSTAR
2019;214-2019-11030101008;CLIENTES MENSALIDADE - SGE PJ;Outras;Outras;AJUSTAR
2019;214-2019-11030101009;CLIENTES INADIMPLENTES - SGE;Outras;Outras;AJUSTAR
2019;214-2019-11030101999;CLIENTES TRANSITORIA;Outras;Outras;AJUSTAR
2019;214-2019-11030102001;CLIENTES EXERCICIOS ANTERIORES - CADIN;Outras;Outras;AJUSTAR
2019;214-2019-11030102002;CLIENTES EXERCICIOS ANTERIORES - INTEG;Outras;Outras;AJUSTAR
2019;214-2019-11030102003;CLIENTES EXERCICIOS ANTERIORES - SAE;Outras;Outras;AJUSTAR
2019;214-2019-11030102004;CLIENTES EXERCICIOS ANTERIORES - ODONTO;Outras;Outras;AJUSTAR
2019;214-2019-11030102005;CLIENTES CHEQUES DEVOLVIDOS;Outras;Outras;AJUSTAR
2019;214-2019-11030102006;CLIENTES EXERCICIOS ANTERIORES-MENSALIDA;Outras;Outras;AJUSTAR
2019;214-2019-11030102007;CLIENTES EXERCICIOS ANTERIORES-FATURAMEN;Outras;Outras;AJUSTAR
2019;214-2019-11030102008;CLIENTES EXERCICIOS ANTERIORES-NEG;Outras;Outras;AJUSTAR
2019;214-2019-11030102009;CLIENTES DIVERSOS EXERCICIOS ANTERIORES;Outras;Outras;AJUSTAR
2019;214-2019-11030102010;CLIENTES SGE PF EXERCICIOS ANTERIORES;Outras;Outras;AJUSTAR
2019;214-2019-11030201001;(-) PROV CRED. LIQ. DUV. CLIENTES-CADIN;Outras;Outras;AJUSTAR
2019;214-2019-11030201002;(-) PROV CRED. LIQ. DUV. CLIENTES-ZEUS;Outras;Outras;AJUSTAR
2019;214-2019-11030201004;(-)PROV CRED.LIQ.DUV.CL-SAE ODONT IN CHD;Outras;Outras;AJUSTAR
2019;214-2019-11030201005;(-)PROV CRED.LIQ.DUV.CL SGE;Outras;Outras;AJUSTAR
2019;214-2019-11030299001;PROVISAO CRED. LIQ. DUV. OUTROS CRED.-PF;Outras;Outras;AJUSTAR
2019;214-2019-11030299002;PROVISAO CRED. LIQ. DUV. OUTROS CRED.-PJ;Outras;Outras;AJUSTAR
2019;214-2019-11030301001;ADIANTAMENTO DE SALARIOS;Outras;Outras;AJUSTAR
2019;214-2019-11030302001;ADIANTAMENTO DE FERIAS;Outras;Outras;AJUSTAR
2019;214-2019-11030303001;ADIANTAMENTOS DE 13 SALARIO;Outras;Outras;AJUSTAR
2019;214-2019-11030304001;ADIANTAMENTOS PARA DESP. MEDICAS;Outras;Outras;AJUSTAR
2019;214-2019-11030399001;ADIANTAMENTO DE VALE TRANSPORTE;Outras;Outras;AJUSTAR
2019;214-2019-11030399999;OUTROS ADIANTAMENTOS A EMPREGADOS;Outras;Outras;AJUSTAR
2019;214-2019-11030401001;ADIANTAMENTO PARA VIAGENS;Outras;Outras;AJUSTAR
2019;214-2019-11030402001;ADIANTAMENTOS A TERCEIROS;Outras;Outras;AJUSTAR
2019;214-2019-11030403002;FUNDO ROTATIVO - CORUMBA;Outras;Outras;AJUSTAR
2019;214-2019-11030403003;FUNDO ROTATIVO - TRES LAGOAS;Outras;Outras;AJUSTAR
2019;214-2019-11030403004;FUNDO ROTATIVO - DOURADOS;Outras;Outras;AJUSTAR
2019;214-2019-11030403005;FUNDO ROTATIVO - CAMPO GRANDE;Outras;Outras;AJUSTAR
2019;214-2019-11030403008;FUNDO ROTATIVO - BONITO;Outras;Outras;AJUSTAR
2019;214-2019-11030403009;FUNDO ROTATIVO - NAVIRAI;Outras;Outras;AJUSTAR
2019;214-2019-11030403010;FUNDO ROTATIVO - AP. TABOADO;Outras;Outras;AJUSTAR
2019;214-2019-11030403012;FUNDO ROTATIVO - MARACAJU;Outras;Outras;AJUSTAR
2019;214-2019-11030403013;FUNDO ROTATIVO - UNISENG;Outras;Outras;AJUSTAR
2019;214-2019-11030403014;FUNDO ROTATIVO - CENTRO INVOVAÇÃO SST;Outras;Outras;AJUSTAR
2019;214-2019-11030403999;ADIANTAMENTO ESPECIAL;Outras;Outras;AJUSTAR
2019;214-2019-11030499001;OUTROS ADIANTAMENTOS CONCEDIDOS;Outras;Outras;AJUSTAR
2019;214-2019-11030501001;ANTECIPACOES SOBRE CONTRATOS;Outras;Outras;AJUSTAR
2019;214-2019-11030601001;DEPARTAMENTO NACIONAL;Outras;Outras;AJUSTAR
2019;214-2019-11030701001;CHEQUES DEVOLVIDOS;Outras;Outras;AJUSTAR
2019;214-2019-11030701002;CLIENTES COBRANCA JUDICIAL;Outras;Outras;AJUSTAR
2019;214-2019-11030701003;CHEQUE CUSTODIA;Outras;Outras;AJUSTAR
2019;214-2019-11030701004;CARTAO DE CREDITO A RECEBER;Outras;Outras;AJUSTAR
2019;214-2019-11030801001;INSS CONTRIBUICAO COMPULSORIA;Outras;Outras;AJUSTAR
2019;214-2019-11030801007;CONTRIBUICAO DIRETA;Outras;Outras;AJUSTAR
2019;214-2019-11030801008;CONTRIBUICAO INDIRETA;Outras;Outras;AJUSTAR
2019;214-2019-11030801009;AUXILIO MINIMO - DIRETO/INDIRETO;Outras;Outras;AJUSTAR
2019;214-2019-11030801010;AUXILIO ESPECIAL - DIRETO/INDIRETO;Outras;Outras;AJUSTAR
2019;214-2019-11030801011;SUBVENCOES E AUXILIOS ORDINARIOS;Outras;Outras;AJUSTAR
2019;214-2019-11030801012;SUBVENCOES ESPECIAIS;Outras;Outras;AJUSTAR
2019;214-2019-11030801013;SUBVENCOES EXTRAORDINARIAS;Outras;Outras;AJUSTAR
